t,ax,ay,az,gx,gy,gz
14.28131,-385,316,-165,-163,141,-45
14.28135,-385,316,-165,-72,60,48
14.28137,-352,340,-292,-72,60,48
14.28139,-352,340,-292,-72,60,48
14.28146,-374,340,-183,-72,60,48
14.28151,-374,340,-183,-72,60,48
14.28154,-374,340,-183,-72,60,48
14.28159,-444,309,27,-72,60,48
14.28161,-444,309,27,-72,60,48
14.28166,-416,307,140,-72,60,48
14.28170,-416,307,140,-72,60,48
14.33247,-374,321,89,73,-75,-23
14.33253,-418,309,-197,73,-75,-23
14.33259,-418,309,-197,73,-75,-23
14.33265,-435,312,-226,73,-75,-23
14.33267,-435,312,-226,73,-75,-23
14.33272,-435,312,-226,73,-75,-23
14.33275,-406,337,-52,73,-75,-23
14.33279,-406,337,-52,73,-75,-23
14.33281,-379,330,104,73,-75,-23
14.33285,-379,330,104,73,-75,-23
14.33286,-379,330,104,73,-75,-23
14.33291,-413,301,68,-43,8,24
14.33293,-386,317,-66,-43,8,24
14.33298,-386,317,-66,-43,8,24
14.33301,-364,343,-78,-43,8,24
14.33305,-364,343,-78,-43,8,24
14.38456,-357,329,161,-21,-29,22
14.38470,-403,291,40,-21,-29,22
14.38476,-403,291,40,-21,-29,22
14.38478,-407,289,4,-21,-29,22
14.38480,-407,289,4,-21,-29,22
14.38488,-407,289,4,-21,-29,22
14.38491,-415,296,-52,-21,-29,22
14.38500,-415,296,-52,-21,-29,22
14.38508,-405,286,-141,-21,-29,22
14.38515,-405,286,-141,-21,-29,22
14.38518,-405,286,-141,-21,-29,22
14.43651,-393,296,-223,110,-130,-11
14.43666,-365,286,-112,110,-130,-11
14.43673,-365,286,-112,110,-130,-11
14.43678,-457,271,-69,110,-130,-11
14.43679,-457,271,-69,110,-130,-11
14.43687,-448,301,-125,110,-130,-11
14.43688,-448,301,-125,110,-130,-11
14.43690,-357,332,-238,110,-130,-11
14.43692,-357,332,-238,110,-130,-11
14.43698,-357,332,-238,110,-130,-11
14.43702,-381,295,-323,-18,-8,31
14.43704,-400,263,-292,-18,-8,31
14.43711,-400,263,-292,-18,-8,31
14.43716,-375,310,-187,-18,-8,31
14.43722,-375,310,-187,-18,-8,31
14.43724,-375,310,-187,-18,-8,31
14.48871,-437,290,-107,-62,64,26
14.48897,-394,319,-30,-62,64,26
14.48906,-394,319,-30,-62,64,26
14.48929,-354,329,28,-62,64,26
14.48958,-354,329,28,-62,64,26
14.48966,-354,329,28,-62,64,26
14.49000,-410,312,13,-62,64,26
14.49009,-410,312,13,-62,64,26
14.49012,-457,306,-57,-62,64,26
14.49057,-457,306,-57,-62,64,26
14.49072,-457,306,-57,-62,64,26
14.54412,-395,332,-97,-14,12,-1
14.54418,-396,321,-36,-14,12,-1
14.54427,-396,321,-36,-14,12,-1
14.54434,-398,319,-18,-14,12,-1
14.54437,-398,319,-18,-14,12,-1
14.54439,-405,325,-22,-14,16,10
14.54442,-397,329,-11,-14,16,10
14.54449,-397,329,-11,-14,16,10
14.54456,-386,331,-13,-14,16,10
14.54458,-386,331,-13,-14,16,10
14.54464,-386,331,-13,-14,16,10
14.54472,-393,326,-32,-14,16,10
14.54474,-393,326,-32,-14,16,10
14.54481,-399,322,-43,-14,16,10
14.54484,-399,322,-43,-14,16,10
14.54485,-399,322,-43,-14,16,10
14.59734,-404,318,-33,10,-8,4
14.59740,-401,320,-31,10,-8,4
14.59754,-401,320,-31,10,-8,4
14.59759,-400,320,-33,10,-8,4
14.59762,-400,320,-33,10,-8,4
14.59764,-400,320,-33,10,-8,4
14.59772,-406,319,-31,10,-8,4
14.59778,-406,319,-31,10,-8,4
14.59786,-407,318,-28,10,-8,4
14.59792,-407,318,-28,10,-8,4
14.59800,-407,318,-28,10,-8,4
14.64938,-405,319,-25,-9,8,2
14.64943,-407,319,-34,-9,8,2
14.64945,-407,319,-34,-9,8,2
14.64946,-407,318,-32,-9,8,2
14.64958,-407,318,-32,-9,8,2
14.64966,-407,318,-32,-9,8,2
14.64972,-402,320,-30,-9,8,2
14.64980,-402,320,-30,-9,8,2
14.64983,-393,323,-25,-9,8,2
14.64991,-393,323,-25,-9,8,2
14.64992,-393,323,-25,-9,8,2
14.64994,-392,322,-23,-4,9,1
14.65001,-393,323,-21,-4,9,1
14.65004,-393,323,-21,-4,9,1
14.65009,-399,321,-22,-4,9,1
14.65011,-399,321,-22,-4,9,1
14.70080,-408,318,-28,7,3,2
14.70085,-404,321,-25,7,3,2
14.70097,-404,321,-25,7,3,2
14.70099,-405,320,-25,7,3,2
14.70101,-405,320,-25,7,3,2
14.70103,-405,320,-25,7,3,2
14.70108,-405,318,-29,7,3,2
14.70111,-405,318,-29,7,3,2
14.70114,-403,317,-32,7,3,2
14.70118,-403,317,-32,7,3,2
14.70122,-403,317,-32,7,3,2
14.70136,-404,318,-31,-1,-1,-5
14.70140,-409,317,-36,-1,-1,-5
14.70148,-409,317,-36,-1,-1,-5
14.70151,-411,318,-39,-1,-1,-5
14.70159,-411,318,-39,-1,-1,-5
14.75354,-406,319,-29,0,1,-4
14.75361,-405,320,-26,0,1,-4
14.75366,-405,320,-26,0,1,-4
14.75370,-398,322,-23,0,1,-4
14.75371,-398,322,-23,0,1,-4
14.75372,-395,323,-20,0,1,-4
14.75376,-395,323,-20,0,1,-4
14.75381,-395,323,-20,0,1,-4
14.75382,-401,319,-23,0,1,-4
14.75383,-401,319,-23,0,1,-4
14.75384,-405,317,-27,0,1,-4
14.80559,-405,317,-27,4,-3,-1
14.80597,-408,319,-25,4,-3,-1
14.80604,-408,319,-25,4,-3,-1
14.80609,-406,321,-29,4,-3,-1
14.80613,-406,321,-29,4,-3,-1
14.80616,-406,321,-29,4,-3,-1
14.80622,-405,321,-34,4,-3,-1
14.80626,-405,321,-34,4,-3,-1
14.80630,-405,320,-35,4,-3,-1
14.80636,-405,320,-35,4,-3,-1
14.80640,-405,320,-35,4,-3,-1
14.80648,-404,319,-30,7,-9,2
14.80651,-402,318,-31,7,-9,2
14.80652,-402,318,-31,7,-9,2
14.80654,-400,318,-30,7,-9,2
14.80658,-400,318,-30,7,-9,2
14.85779,-407,321,-35,-8,8,3
14.85787,-402,321,-33,-8,8,3
14.85796,-402,321,-33,-8,8,3
14.85800,-401,319,-27,-8,8,3
14.85807,-401,319,-27,-8,8,3
14.85812,-401,319,-27,-8,8,3
14.85816,-399,319,-23,-8,8,3
14.85820,-399,319,-23,-8,8,3
14.85830,-398,321,-21,-8,8,3
14.85837,-398,321,-21,-8,8,3
14.85843,-398,321,-21,-8,8,3
14.85855,-399,321,-20,7,-4,1
14.85856,-399,321,-23,7,-4,1
14.85857,-399,321,-23,7,-4,1
14.85859,-406,320,-28,7,-4,1
14.85860,-406,320,-28,7,-4,1
14.91340,-407,320,-31,1,5,-2
14.91349,-401,321,-31,1,5,-2
14.91351,-401,321,-31,1,5,-2
14.91362,-402,319,-29,1,5,-2
14.91369,-402,319,-29,1,5,-2
14.91379,-402,319,-29,1,5,-2
14.91381,-401,320,-27,1,5,-2
14.91383,-401,320,-27,1,5,-2
14.91384,-400,320,-26,1,5,-2
14.91385,-400,320,-26,1,5,-2
14.91386,-400,320,-26,1,5,-2
14.96489,-402,318,-25,2,4,-5
14.96506,-412,317,-31,2,4,-5
14.96509,-412,317,-31,2,4,-5
14.96512,-411,318,-33,2,4,-5
14.96513,-411,318,-33,2,4,-5
14.96524,-411,318,-33,2,4,-5
14.96526,-402,321,-32,2,4,-5
14.96529,-402,321,-32,2,4,-5
14.96545,-399,322,-29,2,4,-5
14.96549,-399,322,-29,2,4,-5
14.96564,-399,322,-29,2,4,-5
14.96583,-397,320,-24,-5,5,-3
14.96585,-399,320,-20,-5,5,-3
14.96587,-399,320,-20,-5,5,-3
14.96589,-398,320,-19,-5,5,-3
14.96602,-398,320,-19,-5,5,-3
15.01737,-405,320,-30,5,-2,-4
15.01741,-408,320,-30,5,-2,-4
15.01746,-408,320,-30,5,-2,-4
15.01752,-401,321,-28,5,-2,-4
15.01756,-401,321,-28,5,-2,-4
15.01758,-401,321,-28,5,-2,-4
15.01761,-397,323,-25,5,-2,-4
15.01768,-397,323,-25,5,-2,-4
15.01769,-402,319,-25,5,-2,-4
15.01771,-402,319,-25,5,-2,-4
15.01779,-402,319,-25,8,-2,1
15.01784,-407,317,-28,8,-2,1
15.01786,-407,317,-28,8,-2,1
15.01791,-403,319,-34,8,-2,1
15.01793,-403,319,-34,8,-2,1
15.01794,-403,319,-34,8,-2,1
15.07197,-403,320,-31,-9,4,-5
15.07209,-405,318,-25,-9,4,-5
15.07216,-405,318,-25,-9,4,-5
15.07259,-395,321,-20,-9,4,-5
15.07281,-395,321,-20,-9,4,-5
15.07286,-395,321,-20,-9,4,-5
15.07296,-398,322,-19,-9,4,-5
15.07306,-398,322,-19,-9,4,-5
15.07309,-405,318,-22,-9,4,-5
15.07311,-405,318,-22,-9,4,-5
15.07319,-405,318,-22,-9,4,-5
15.12512,-401,319,-25,8,-6,2
15.12518,-406,320,-29,8,-6,2
15.12526,-406,320,-29,8,-6,2
15.12538,-404,321,-31,8,-6,2
15.12547,-404,321,-31,8,-6,2
15.12548,-404,321,-31,8,-6,2
15.12550,-405,320,-29,8,-6,2
15.12551,-405,320,-29,8,-6,2
15.12557,-402,320,-29,8,-6,2
15.12564,-402,320,-29,8,-6,2
15.12567,-402,320,-29,8,-6,2
15.12571,-400,320,-29,1,-5,6
15.12572,-398,319,-28,1,-5,6
15.12581,-398,319,-28,1,-5,6
15.12585,-400,319,-29,1,-5,6
15.12592,-400,319,-29,1,-5,6
15.17732,-406,321,-31,-5,4,-1
15.17735,-404,320,-33,-5,4,-1
15.17737,-404,320,-33,-5,4,-1
15.17738,-405,318,-31,-5,4,-1
15.17740,-405,318,-31,-5,4,-1
15.17741,-405,318,-31,-5,4,-1
15.17750,-399,319,-26,-5,4,-1
15.17754,-399,319,-26,-5,4,-1
15.17757,-397,322,-21,-5,4,-1
15.17758,-397,322,-21,-5,4,-1
15.17765,-397,322,-21,-5,4,-1
15.17766,-400,320,-19,0,-2,1
15.17772,-399,320,-22,0,-2,1
15.17773,-399,320,-22,0,-2,1
15.17774,-403,320,-24,0,-2,1
15.17776,-403,320,-24,0,-2,1
15.23195,-404,322,-35,-4,7,-3
15.23199,-400,320,-28,-4,7,-3
15.23204,-400,320,-28,-4,7,-3
15.23209,-403,318,-24,-4,7,-3
15.23215,-403,318,-24,-4,7,-3
15.23216,-403,318,-24,-4,7,-3
15.23218,-404,317,-26,-4,7,-3
15.23225,-404,317,-26,-4,7,-3
15.23229,-402,317,-30,-4,7,-3
15.23230,-402,317,-30,-4,7,-3
15.23231,-402,317,-30,-4,7,-3
15.28377,-403,318,-31,2,-3,4
15.28383,-405,320,-34,2,-3,4
15.28385,-405,320,-34,2,-3,4
15.28386,-406,321,-34,2,-3,4
15.28388,-406,321,-34,2,-3,4
15.28389,-399,320,-28,-4,3,-3
15.28403,-402,319,-22,-4,3,-3
15.28406,-402,319,-22,-4,3,-3
15.28408,-403,319,-23,-4,3,-3
15.28409,-403,319,-23,-4,3,-3
15.28410,-403,319,-23,-4,3,-3
15.28414,-400,321,-25,-4,3,-3
15.28416,-400,321,-25,-4,3,-3
15.28420,-404,322,-28,-4,3,-3
15.28422,-404,322,-28,-4,3,-3
15.28423,-404,322,-28,-4,3,-3
15.33652,-407,319,-32,-1,-1,-6
15.33657,-407,319,-31,-1,-1,-6
15.33663,-407,319,-31,-1,-1,-6
15.33665,-404,320,-32,-1,-1,-6
15.33672,-404,320,-32,-1,-1,-6
15.33674,-404,320,-32,-1,-1,-6
15.33675,-401,321,-30,-1,-1,-6
15.33676,-401,321,-30,-1,-1,-6
15.33678,-400,321,-29,-1,-1,-6
15.33679,-400,321,-29,-1,-1,-6
15.33680,-400,321,-29,-1,-1,-6
15.33687,-402,320,-28,7,-5,-4
15.38733,-408,318,-27,7,-5,-4
15.38735,-408,318,-27,7,-5,-4
15.38736,-407,319,-30,7,-5,-4
15.38736,-407,319,-30,7,-5,-4
15.38740,-407,319,-35,-9,-2,-3
15.38741,-406,318,-29,-9,-2,-3
15.38743,-406,318,-29,-9,-2,-3
15.38753,-400,321,-23,-9,-2,-3
15.38754,-400,321,-23,-9,-2,-3
15.38754,-400,321,-23,-9,-2,-3
15.38756,-398,320,-21,-9,-2,-3
15.38760,-398,320,-21,-9,-2,-3
15.38765,-400,318,-22,-9,-2,-3
15.38768,-400,318,-22,-9,-2,-3
15.38769,-400,318,-22,-9,-2,-3
15.38770,-402,319,-25,-4,4,0
15.43891,-404,320,-28,-4,4,0
15.43897,-404,320,-28,-4,4,0
15.43902,-403,321,-28,-4,4,0
15.43903,-403,321,-28,-4,0,-4
15.43903,-403,321,-24,-4,0,-4
15.43909,-403,321,-24,-4,0,-4
15.43910,-397,322,-26,-4,0,-4
15.43921,-397,322,-26,-4,0,-4
15.43922,-397,322,-26,-4,0,-4
15.43922,-398,321,-27,-4,0,-4
15.43926,-398,321,-27,-4,0,-4
15.43927,-408,320,-30,-4,0,-4
15.43927,-408,320,-30,-4,0,-4
15.43928,-408,320,-30,-4,0,-4
15.48965,-410,320,-34,-1,-4,1
15.48967,-408,318,-32,-1,-4,1
15.48974,-408,318,-32,-1,-4,1
15.48975,-405,318,-30,-1,-4,1
15.48975,-405,318,-30,-1,-4,1
15.48976,-405,318,-30,-1,-4,1
15.48986,-402,319,-28,-1,-4,1
15.48986,-402,319,-28,-1,-4,1
15.48991,-402,319,-25,-1,-4,1
15.48992,-402,319,-25,-1,-4,1
15.48992,-400,319,-22,0,1,2
15.48993,-401,322,-26,0,1,2
15.48994,-401,322,-26,0,1,2
15.48996,-404,320,-27,0,1,2
15.48996,-404,320,-27,0,1,2
15.48997,-404,320,-27,0,1,2
15.54269,-406,321,-30,-8,2,-3
15.54271,-403,322,-27,-8,2,-3
15.54272,-403,322,-27,-8,2,-3
15.54272,-400,320,-26,-8,2,-3
15.54273,-400,320,-26,-8,2,-3
15.54279,-400,320,-26,-8,2,-3
15.54281,-402,320,-24,-8,2,-3
15.54282,-402,320,-24,-8,2,-3
15.54282,-402,319,-23,-8,2,-3
15.54282,-402,319,-23,-8,2,-3
15.54283,-402,319,-23,-8,2,-3
15.59673,-398,319,-25,5,-4,1
15.59675,-404,319,-28,5,-4,1
15.59675,-404,319,-28,5,-4,1
15.59676,-406,321,-28,5,-4,1
15.59681,-406,321,-28,5,-4,1
15.59683,-406,319,-31,5,-4,1
15.59684,-406,319,-31,5,-4,1
15.59684,-401,318,-32,5,-4,1
15.59685,-401,318,-32,5,-4,1
15.59686,-401,318,-32,5,-4,1
15.59695,-399,320,-26,-9,8,-1
15.59699,-397,320,-23,-9,8,-1
15.59700,-397,320,-23,-9,8,-1
15.59703,-401,320,-21,-9,8,-1
15.59704,-401,320,-21,-9,8,-1
15.59704,-401,320,-21,-9,8,-1
15.64732,-405,320,-30,0,0,-4
15.64733,-409,319,-31,0,0,-4
15.64734,-409,319,-31,0,0,-4
15.64734,-404,318,-29,0,0,-4
15.64739,-404,318,-29,0,0,-4
15.64740,-404,318,-29,0,0,-4
15.64741,-399,320,-27,0,0,-4
15.64742,-399,320,-27,0,0,-4
15.64743,-400,319,-26,0,0,-4
15.64751,-400,319,-26,0,0,-4
15.64753,-400,319,-26,5,-7,-4
15.64756,-403,320,-23,5,-7,-4
15.64756,-403,320,-23,5,-7,-4
15.64758,-410,318,-27,5,-7,-4
15.64758,-410,318,-27,5,-7,-4
15.64759,-410,318,-27,5,-7,-4
15.70123,-407,319,-33,-5,4,1
15.70127,-403,320,-29,-5,4,1
15.70132,-403,320,-29,-5,4,1
15.70135,-403,320,-27,-5,4,1
15.70139,-403,320,-27,-5,4,1
15.70140,-403,320,-27,-5,4,1
15.70141,-402,320,-26,-5,4,1
15.70142,-402,320,-26,-5,4,1
15.70152,-398,321,-25,-5,4,1
15.70154,-398,321,-25,-5,4,1
15.70158,-398,321,-25,-5,4,1
15.75470,-400,318,-26,7,-4,-2
15.75475,-408,317,-26,7,-4,-2
15.75491,-408,317,-26,7,-4,-2
15.75495,-405,319,-29,7,-4,-2
15.75506,-405,319,-29,7,-4,-2
15.75510,-403,319,-29,2,-2,4
15.75512,-401,318,-26,2,-2,4
15.75513,-401,318,-26,2,-2,4
15.75527,-398,320,-24,2,-2,4
15.75533,-398,320,-24,2,-2,4
15.75596,-398,320,-24,2,-2,4
15.75616,-402,318,-24,2,-2,4
15.75622,-402,318,-24,2,-2,4
15.75668,-405,317,-25,2,-2,4
15.75672,-405,317,-25,2,-2,4
15.75693,-405,317,-25,2,-2,4
15.80746,-407,320,-28,5,0,-1
15.80750,-410,319,-32,5,0,-1
15.80757,-410,319,-32,5,0,-1
15.80759,-402,321,-30,5,0,-1
15.80768,-402,321,-30,5,0,-1
15.80771,-402,321,-30,5,0,-1
15.80772,-403,320,-27,5,0,-1
15.80774,-403,320,-27,5,0,-1
15.80775,-404,318,-25,5,0,-1
15.80777,-404,318,-25,5,0,-1
15.80786,-404,318,-25,5,0,-1
15.80788,-398,319,-24,9,-4,-1
15.80793,-400,319,-26,9,-4,-1
15.80796,-400,319,-26,9,-4,-1
15.80797,-400,322,-28,9,-4,-1
15.80799,-400,322,-28,9,-4,-1
15.85933,-406,320,-30,-7,6,-2
15.85940,-402,321,-28,-7,6,-2
15.85951,-402,321,-28,-7,6,-2
15.85956,-400,319,-26,-7,6,-2
15.85959,-400,319,-26,-7,6,-2
15.85965,-400,319,-26,-7,6,-2
15.85970,-399,319,-26,-7,6,-2
15.85975,-399,319,-26,-7,6,-2
15.85977,-402,320,-26,-7,6,-2
15.85981,-402,320,-26,-7,6,-2
15.85982,-402,320,-26,-7,6,-2
15.91146,-403,320,-26,5,-3,0
15.91151,-403,321,-29,5,-3,0
15.91158,-403,321,-29,5,-3,0
15.91164,-407,320,-30,5,-3,0
15.91166,-407,320,-30,5,-3,0
15.91168,-402,320,-29,-4,0,-1
15.91179,-400,320,-25,-4,0,-1
15.91182,-400,320,-25,-4,0,-1
15.91185,-399,320,-23,-4,0,-1
15.91187,-399,320,-23,-4,0,-1
15.91189,-399,320,-23,-4,0,-1
15.91191,-401,319,-25,-4,0,-1
15.91194,-401,319,-25,-4,0,-1
15.91197,-401,317,-29,-4,0,-1
15.91198,-401,317,-29,-4,0,-1
15.91204,-401,317,-29,-4,0,-1
15.96230,-401,318,-30,-2,1,4
15.96234,-403,318,-32,-2,1,4
15.96237,-403,318,-32,-2,1,4
15.96240,-407,319,-31,-2,1,4
15.96242,-407,319,-31,-2,1,4
15.96254,-407,319,-31,-2,1,4
15.96263,-405,318,-30,-2,1,4
15.96273,-405,318,-30,-2,1,4
15.96274,-399,321,-26,-2,1,4
15.96276,-399,321,-26,-2,1,4
15.96285,-399,322,-22,-6,5,0
15.96290,-397,320,-20,-6,5,0
15.96300,-397,320,-20,-6,5,0
15.96304,-404,316,-21,-6,5,0
15.96305,-404,316,-21,-6,5,0
15.96309,-404,316,-21,-6,5,0
16.01655,-407,321,-35,-5,2,0
16.01660,-404,318,-29,-5,2,0
16.01674,-404,318,-29,-5,2,0
16.01677,-404,319,-25,-5,2,0
16.01678,-404,319,-25,-5,2,0
16.01685,-404,319,-25,-5,2,0
16.01693,-400,322,-22,-5,2,0
16.01695,-400,322,-22,-5,2,0
16.01696,-395,317,-20,-5,2,0
16.01697,-395,317,-20,-5,2,0
16.06764,-395,317,-20,358,-350,91
16.06769,-401,267,-374,358,-350,91
16.06776,-401,267,-374,358,-350,91
16.06784,-358,279,-429,358,-350,91
16.06790,-358,279,-429,358,-350,91
16.06796,-358,279,-429,358,-350,91
16.06805,-369,285,-181,298,-259,5
16.06808,-372,279,-186,298,-259,5
16.06816,-372,279,-186,298,-259,5
16.06821,-403,265,-261,298,-259,5
16.06824,-403,265,-261,298,-259,5
16.06861,-403,265,-261,298,-259,5
16.06863,-431,287,-311,298,-259,5
16.06865,-431,287,-311,298,-259,5
16.06870,-407,305,-351,298,-259,5
16.06872,-407,305,-351,298,-259,5
16.12130,-373,291,-374,357,-347,99
16.12141,-358,316,-21,357,-347,99
16.12149,-358,316,-21,357,-347,99
16.12152,-359,353,-19,357,-347,99
16.12157,-359,353,-19,357,-347,99
16.12164,-359,353,-19,357,-347,99
16.12165,-403,324,-74,357,-347,99
16.12168,-403,324,-74,357,-347,99
16.12171,-427,321,-92,357,-347,99
16.12176,-427,321,-92,357,-347,99
16.12178,-428,318,-89,-24,81,34
16.12179,-393,346,-13,-24,81,34
16.12183,-393,346,-13,-24,81,34
16.12185,-377,312,4,-24,81,34
16.17421,-377,312,4,-24,81,34
16.17427,-377,312,4,-24,81,34
16.17438,-410,321,27,-13,57,21
16.17441,-456,283,-52,-6,69,27
16.17443,-456,283,-52,9,20,8
16.17446,-401,305,-66,18,-42,-21
16.17454,-401,305,-66,13,-67,-41
16.17458,-410,318,2,5,-38,-37
16.17461,-410,318,2,-12,-2,-16
16.17464,-445,314,36,-34,20,12
16.17473,-445,314,36,-38,45,42
16.17477,-381,350,60,-17,47,45
16.17479,-381,350,60,28,9,13
16.17483,-340,361,40,80,-41,-28
16.17491,-340,361,40,108,-79,-55
16.17494,-418,308,-44,96,-79,-53
16.22661,-417,291,-97,-115,127,-43
16.22666,-440,277,-18,-80,62,-21
16.22679,-440,277,-18,-8,-36,8
16.22686,-437,325,-17,51,-134,23
16.22691,-437,325,-17,64,-154,33
16.22693,-423,344,-131,21,-89,29
16.22696,-423,344,-131,-56,16,14
16.22700,-397,310,-193,-111,136,15
16.22703,-397,310,-193,-124,192,12
16.22704,-364,338,-71,-126,138,-20
16.22708,-364,338,-71,-125,61,-52
16.22709,-364,338,-71,-124,41,-54
16.22714,-361,360,128,-132,61,-37
16.22721,-361,360,128,-112,63,-17
16.22726,-402,332,239,-69,31,-4
16.22730,-402,332,239,-3,-22,-3
16.27753,-390,331,-175,-61,49,-11
16.27763,-390,331,-175,-91,117,15
16.27768,-386,321,-124,-102,104,15
16.27772,-386,321,-124,-92,57,-11
16.27774,-375,335,-12,-61,31,-41
16.27778,-375,335,-12,-16,18,-47
16.27781,-436,311,48,21,-3,-28
16.27784,-436,311,48,32,-29,5
16.27785,-383,323,-39,11,-47,26
16.27789,-383,323,-39,-20,-40,21
16.27793,-350,351,-55,-13,9,15
16.27798,-350,351,-55,49,14,4
16.27799,-403,324,-59,60,-48,-21
16.27800,-403,324,-59,41,-48,-27
16.27804,-452,278,-35,3,12,-17
16.27806,-452,278,-35,-17,66,-1
16.32945,-388,319,13,12,-53,-22
16.32950,-444,315,17,35,-26,13
16.32957,-444,315,17,61,-31,51
16.32962,-411,333,-53,62,-66,57
16.32976,-411,333,-53,32,-72,29
16.32982,-334,346,-97,-13,-21,-4
16.32987,-334,346,-97,-37,71,-7
16.32990,-339,347,-58,-12,52,8
16.32992,-397,332,17,20,-86,-4
16.32997,-397,332,17,4,-70,-24
16.33004,-442,301,74,-2,12,-20
16.33006,-442,301,74,2,50,-5
16.33007,-434,303,87,26,12,13
16.33009,-434,303,87,63,-57,30
16.33014,-406,319,21,92,-110,32
16.33019,-406,319,21,104,-114,19
16.38518,-410,345,38,124,-184,10
16.38526,-336,352,-13,143,-151,-3
16.38534,-336,352,-13,111,-46,4
16.38543,-393,312,-88,41,40,6
16.38548,-393,312,-88,-8,89,17
16.38549,-436,293,-88,-5,81,17
16.38550,-436,293,-88,32,7,-5
16.38552,-391,305,-42,73,-68,-13
16.38553,-391,305,-42,78,-112,-8
16.38554,-394,307,-71,44,-96,4
16.38555,-394,307,-71,4,-20,26
16.38556,-394,307,-71,-31,24,23
16.38556,-435,306,-141,-51,13,-2
16.38564,-435,306,-141,-52,4,-12
16.38565,-423,318,-155,-48,11,-10
16.38569,-423,318,-155,-35,42,1
16.44021,-401,322,-137,-78,35,-36
16.44045,-375,317,3,-23,20,-41
16.44057,-375,317,3,52,-31,-20
16.44062,-418,325,117,115,-67,15
16.44073,-418,325,117,146,-77,34
16.44075,-454,313,103,146,-75,29
16.44077,-454,313,103,148,-83,26
16.44095,-386,316,-158,132,-85,15
16.44106,-386,316,-158,69,-91,-11
16.44107,-410,292,-242,-24,-50,-27
16.44109,-410,292,-242,-107,72,-18
16.44110,-436,304,-150,-153,181,-2
16.44122,-436,304,-150,-154,181,3
16.44123,-418,328,1,-127,96,7
16.44125,-418,328,1,-79,15,13
16.44126,-397,313,85,-34,-36,9
16.49231,-409,320,-95,45,-17,26
16.49239,-409,320,-95,55,32,13
16.49252,-356,355,-89,41,31,-10
16.49259,-356,355,-89,11,37,-27
16.49268,-373,336,-23,-21,77,-28
16.49272,-373,336,-23,-46,106,-16
16.49275,-435,297,66,-54,85,2
16.49288,-435,297,66,-42,16,9
16.49295,-429,306,123,-15,-63,3
16.49300,-429,306,123,26,-108,0
16.49302,-399,326,78,73,-115,5
16.49305,-399,326,78,120,-107,18
16.49307,-391,321,-75,149,-103,31
16.49309,-391,321,-75,143,-93,22
16.49312,-387,313,-241,115,-43,0
16.49314,-387,313,-241,75,23,-18
16.54847,-420,306,-92,-122,139,-18
16.54853,-420,306,-92,-69,120,8
16.54866,-430,310,44,5,4,11
16.54870,-430,310,44,80,-111,6
16.54872,-414,321,124,131,-132,17
16.54874,-414,321,124,125,-91,22
16.54878,-406,319,42,80,-38,29
16.54887,-406,319,42,34,-5,34
16.54892,-398,310,-122,16,-9,16
16.54901,-398,310,-122,21,-32,-4
16.54904,-380,302,-205,31,-39,-6
16.54906,-380,302,-205,19,-4,-1
16.54908,-380,319,-176,-15,46,-8
16.54910,-380,319,-176,-52,78,-17
16.54919,-392,334,-78,-77,76,-19
16.54923,-392,334,-78,-88,58,-19
16.60417,-391,315,7,-163,108,-26
16.60423,-428,312,140,-99,22,-19
16.60431,-428,312,140,10,-39,3
16.60433,-436,325,209,116,-74,23
16.60439,-436,325,209,181,-106,29
16.60445,-391,348,132,198,-119,29
16.60453,-391,348,132,167,-113,15
16.60456,-370,339,-39,112,-84,-1
16.60463,-370,339,-39,54,-42,-4
16.60466,-381,306,-164,3,-11,0
16.60467,-381,306,-164,-36,16,-5
16.60468,-392,304,-169,-54,58,-20
16.60476,-392,304,-169,-45,101,-27
16.60478,-432,324,-105,-29,85,-19
16.60485,-432,324,-105,-31,16,-5
16.60487,-438,319,-65,-43,-17,5
16.65714,-429,351,100,-157,114,19
16.65740,-382,368,261,-118,124,22
16.65743,-382,368,261,-49,65,10
16.65746,-325,405,403,48,-40,-1
16.65748,-325,405,403,141,-141,-5
16.65759,-363,392,408,186,-199,-6
16.65760,-363,392,408,182,-174,9
16.65762,-418,343,261,150,-91,38
16.65770,-418,343,261,105,-34,49
16.65775,-346,357,60,58,-29,29
16.65783,-346,357,60,18,-31,-11
16.65788,-346,357,60,-20,-2,-54
16.65789,-414,323,12,-62,51,-72
16.65795,-414,323,12,-104,100,-54
16.65802,-483,309,54,-123,115,-19
16.65806,-483,309,54,-103,97,16
16.71223,-308,405,90,-93,61,-40
16.71228,-308,405,90,-103,63,-15
16.71233,-461,344,173,-106,80,14
16.71235,-461,344,173,-95,94,25
16.71237,-476,310,173,-50,73,13
16.71246,-476,310,173,29,1,-8
16.71250,-328,366,188,111,-99,-20
16.71254,-328,366,188,163,-166,-12
16.71259,-303,372,139,165,-153,12
16.71260,-303,372,139,125,-75,32
16.71262,-426,307,-33,70,5,28
16.71271,-426,307,-33,74,-15,-10
16.71273,-476,287,-177,66,-31,-31
16.71278,-476,287,-177,54,-53,-33
16.71282,-403,322,-174,27,-51,-13
16.71288,-403,322,-174,-28,0,14
16.76637,-377,321,-68,-78,71,-7
16.76643,-412,299,-21,-78,74,-7
16.76652,-412,299,-21,-53,47,-7
16.76658,-433,303,22,-13,7,-9
16.76660,-433,303,22,25,-28,-9
